Time,CH1_mV,CH2_mV
55.29,-0.025314,0.00082
55.295,-0.015697,-0.003493
55.3,-0.002535,-0.005614
55.305,0.037386,0.004837
55.31,-0.001485,0.009055
55.315,0.006486,-0.011996
55.32,-0.007353,0.006779
55.325,0.021664,0.004166
55.33,-0.014683,-0.012221
55.335,-0.002675,-0.00018
55.34,0.026123,0.003173
55.345,-0.012324,0.004618
55.35,-0.025841,0.00546
55.355,-0.012923,0.013377
55.36,-0.026616,-0.020016
55.365,-0.01783,0.009567
55.37,-0.016141,0.009025
55.375,0.00353,0.012576
55.38,-0.028919,0.007244
55.385,0.017551,-0.00729
55.39,-0.029111,0.016189
55.395,0.025936,-0.008473
55.4,0.019758,0.00928
55.405,0.015186,-0.005392
55.41,-0.029332,0.006735
55.415,0.000614,0.001789
55.42,-0.003653,-0.019564
55.425,0.002332,-0.016103
55.43,-0.011659,-0.003629
55.435,-0.001641,0.018161
55.44,0.001695,0.010722
55.445,0.027908,-0.016873
55.45,0.018157,0.004472
55.455,-0.002154,-0.011564
55.46,-0.018029,-0.000788
55.465,0.00364,-0.018802
55.47,0.018723,0.016996
55.475,-0.011513,-0.012556
55.48,0.019902,-0.008798
55.485,0.00818,0.00455
55.49,-0.016401,0.004686
55.495,-0.01051,0.022877
55.5,-0.011179,-0.008979
55.505,-0.008273,0.011442
55.51,-0.002252,0.008846
55.515,0.01283,0.004741
55.52,-0.005534,0.008456
55.525,-0.022916,-0.016157
55.53,-0.015376,-0.002093
55.535,0.020671,0.006015
55.54,0.027273,-0.01438
55.545,0.019732,0.012129
55.55,-0.009743,0.001287
55.555,-0.005895,0.007605
55.56,-0.02641,0.009224
55.565,-0.005974,-0.00335
55.57,0.039083,0.009587
55.575,0.015776,0.019472
55.58,0.029637,0.006678
55.585,0.000343,-0.001701
55.59,0.003846,0.015147
55.595,0.003229,-0.000763
55.6,-0.006307,0.000568
55.605,0.016986,0.005892
55.61,0.016687,0.00842
55.615,0.012659,0.004174
55.62,0.0089,0.009614
55.625,0.00281,0.020028
55.63,0.025201,0.021357
55.635,0.034132,0.019314
55.64,0.054542,-0.006058
55.645,0.033521,0.005416
55.65,0.051669,0.038034
55.655,0.036293,0.013575
55.66,0.049929,0.015752
55.665,0.04417,0.009433
55.67,0.108834,0.021882
55.675,0.05806,0.00608
55.68,0.044211,0.02185
55.685,0.100782,0.02981
55.69,0.103903,0.045412
55.695,0.078716,0.052044
55.7,0.097722,0.040479
55.705,0.121513,0.038035
55.71,0.104327,0.053012
55.715,0.110848,0.055849
55.72,0.127093,0.07655
55.725,0.170897,0.064524
55.73,0.171867,0.073279
55.735,0.136651,0.064984
55.74,0.14731,0.105229
55.745,0.162315,0.099248
55.75,0.167887,0.064537
55.755,0.192753,0.090549
55.76,0.151875,0.087428
55.765,0.205517,0.095322
55.77,0.263667,0.082642
55.775,0.227997,0.123036
55.78,0.174159,0.101219
55.785,0.206173,0.104837
55.79,0.231564,0.112218
55.795,0.233527,0.073651
55.8,0.223665,0.128796
55.805,0.209275,0.12532
55.81,0.253843,0.102478
55.815,0.247854,0.117463
55.82,0.186426,0.108038
55.825,0.227052,0.076151
55.83,0.195149,0.080106
55.835,0.188756,0.086076
55.84,0.219733,0.084989
55.845,0.227192,0.087057
55.85,0.194663,0.069085
55.855,0.16778,0.086931
55.86,0.195507,0.096404
55.865,0.190613,0.065082
55.87,0.137464,0.064948
55.875,0.141487,0.066587
55.88,0.167004,0.084557
55.885,0.129626,0.073643
55.89,0.138456,0.074598
55.895,0.10081,0.061837
55.9,0.137935,0.054891
55.905,0.113991,0.037999
55.91,0.0803,0.033491
55.915,0.117496,0.057168
55.92,0.058679,0.053805
55.925,0.064395,0.020197
55.93,0.032804,0.040694
55.935,0.036918,0.039695
55.94,0.033484,0.029361
55.945,0.036413,0.019299
55.95,0.049189,-0.003359
55.955,0.038233,0.015659
55.96,0.023645,0.027619
55.965,0.003376,0.019708
55.97,0.015202,-0.003356
55.975,0.048284,-0.003143
55.98,0.029868,0.024079
55.985,-0.00146,-0.012529
55.99,0.001047,0.015813
55.995,0.024724,0.020464
56.0,-0.010189,0.024474
56.005,0.006558,-0.014472
56.01,0.008753,-0.001972
56.015,-0.020143,0.018311
56.02,-0.012234,-0.019977
56.025,0.002458,0.016737
56.03,-0.021243,0.0172
56.035,-0.022713,-0.003682
56.04,-0.006387,-0.004689
56.045,-0.0092,0.003204
56.05,-0.005708,0.005942
56.055,-0.004918,0.023001
56.06,0.003944,-0.011816
56.065,-0.004694,0.006206
56.07,0.023178,-0.00282
56.075,0.010549,-0.012459
56.08,-0.03418,0.00863
56.085,0.021502,0.010396
56.09,0.013217,0.004891
56.095,0.019975,0.006773
56.1,-0.000342,0.003585
56.105,0.005135,0.006025
56.11,-0.030635,-0.00099
56.115,0.003936,-0.001646
56.12,-0.00902,-0.009716
56.125,0.002388,-0.009584
56.13,-0.021691,0.001557
56.135,-0.032656,0.012714
56.14,-0.027783,-0.00545
56.145,-0.005423,0.011227
56.15,0.004207,0.018535
56.155,-0.015109,-0.014696
56.16,-0.005992,0.012722
56.165,-0.004555,-0.014882
56.17,-0.025045,0.014374
56.175,0.023348,-0.003451
56.18,0.001025,0.005249
56.185,-0.005613,-0.012935
56.19,0.02715,0.0084
56.195,-0.015021,0.007559
56.2,0.012061,0.000546
56.205,0.000433,0.013504
56.21,0.0197,0.015583
56.215,0.00928,0.000134
56.22,0.000802,-0.012633
56.225,-0.000358,0.001431
56.23,0.002929,0.017102
56.235,-0.012616,-0.000184
56.24,0.013338,0.005086
56.245,-0.002906,0.003728
56.25,-0.007542,0.00488
56.255,0.008827,0.00097
56.26,0.002293,-0.004022
56.265,0.011487,0.004645
56.27,-0.005229,-0.012446
56.275,0.010651,-0.018605
56.28,-0.029556,0.000874
56.285,-0.009968,0.009726
56.29,-0.002605,0.004974
56.295,0.006633,0.000134
56.3,0.002421,0.014098
56.305,-0.012405,-0.002994
56.31,0.001015,0.00984
56.315,-0.001403,0.016772
56.32,-0.027167,0.005442
56.325,-0.028991,0.005287
56.33,-0.004877,0.001393
56.335,-0.008144,0.004621
56.34,-0.016825,0.022153
56.345,0.019108,-0.019316
56.35,0.005012,-0.0105
56.355,-0.019054,-0.014412
56.36,0.011786,-0.011919
56.365,-0.01085,0.001266
56.37,0.001311,0.006181
56.375,-0.013717,-0.005038
56.38,0.011446,-0.014149
56.385,-0.012577,0.014524
56.39,-0.041964,2.2e-05
56.395,0.013673,-0.000313
56.4,0.002344,-0.008338
56.405,-0.003574,0.012114
56.41,0.01229,0.00228
56.415,0.011274,-0.007684
56.42,0.009274,-0.018247
56.425,-0.044402,-0.007879
56.43,-0.022415,0.012842
56.435,0.005022,-0.004918
56.44,0.019106,0.004268
56.445,0.018355,-0.017133
56.45,-0.012578,0.010152
56.455,0.0208,-0.011505
56.46,-0.006417,0.002583
56.465,0.013469,0.007194
56.47,0.016954,-0.000481
56.475,-0.005714,0.010242
56.48,-0.00614,0.015972
56.485,-0.014536,0.005461
56.49,-0.026439,-0.001302
56.495,0.0086,0.008071
56.5,-0.01114,-0.00388
56.505,-0.018844,0.020398
56.51,-0.010719,-0.01526
56.515,-0.018012,-0.006599
56.52,-0.00112,0.015187
56.525,-0.013674,-0.001646
56.53,-0.025009,0.009599
56.535,-0.014514,0.009207
56.54,-0.027737,-0.012989
56.545,0.022865,-0.004548
56.55,-0.008811,0.003847
56.555,0.010387,0.007583
56.56,-0.003755,-0.000776
56.565,0.001783,-0.010751
56.57,-0.015421,0.004018
56.575,-0.013878,-0.006385
56.58,0.000439,-0.00677
56.585,-0.02572,-0.00742
56.59,0.006564,0.005592
56.595,-0.009371,0.001255
56.6,-0.000726,-0.016858
56.605,-0.020972,0.005129
56.61,0.031183,0.012365
56.615,0.002611,-0.029792
56.62,0.013628,0.008882
56.625,-0.008453,0.003124
56.63,0.00409,-0.009851
56.635,0.021357,-0.003011
56.64,0.004965,0.00584
56.645,0.002595,0.015089
56.65,0.000806,-0.00322
56.655,0.012929,0.010842
56.66,0.01032,-0.003286
56.665,-0.019141,0.012122
56.67,0.012396,-0.019298
56.675,0.018716,-0.021245
56.68,-0.031262,0.020109
56.685,-0.00058,0.007158
56.69,0.013127,-0.005019
56.695,-0.004409,0.004397
56.7,-0.010085,0.010445
56.705,-0.020253,0.010917
56.71,-0.00531,-0.002531
56.715,-0.01117,-0.000274
56.72,-0.001021,-0.003081
56.725,0.006592,-0.019392
56.73,-0.001726,0.012253
56.735,0.006396,-0.007988
56.74,-0.025582,-0.003443
56.745,-0.003841,0.003999
56.75,0.020596,-0.003356
56.755,0.001673,-0.012069
56.76,0.009042,0.000372
56.765,-0.007615,0.006981
56.77,0.016794,0.014097
56.775,-0.018208,0.024205
56.78,-0.040139,0.016935
56.785,0.014057,-0.00175
56.79,0.005372,-0.010855
56.795,0.023434,-0.018972
56.8,-0.020297,-0.004458
56.805,-0.014244,0.003309
56.81,-0.001903,-0.002642
56.815,-0.006423,-0.02418
56.82,0.005546,0.006605
56.825,0.015289,0.005206
56.83,0.00541,-0.002553
56.835,0.031823,-0.004208
56.84,-0.036014,-0.009538
56.845,0.032605,-0.011508
56.85,0.003549,-0.014534
56.855,-0.016421,-0.002807
56.86,-0.017052,-0.001763
56.865,0.015895,-0.005853
56.87,0.007806,0.0171
56.875,0.023932,0.008293
56.88,0.006643,-0.012164
56.885,0.002708,-0.005907
56.89,0.006989,-0.010331
56.895,-0.007496,-0.008639
56.9,-0.004932,0.01003
56.905,0.002472,0.01682
56.91,-0.017214,-0.003093
56.915,-0.002919,0.000358
56.92,0.003838,0.001377
56.925,-0.012791,-0.001465
56.93,-0.003408,-0.00523
56.935,0.022477,0.002008
56.94,-0.002662,-0.014503
56.945,0.024034,0.000365
56.95,-0.012577,0.000575
56.955,0.005274,-0.001213
56.96,-0.002803,0.011595
56.965,0.019493,0.015214
56.97,0.027484,0.008363
56.975,-0.001856,0.010282
56.98,0.009275,-0.006226
56.985,-0.001684,-0.017363
56.99,-0.009419,0.008041
56.995,-0.006904,-0.009869
57.0,-0.004517,0.018434
57.005,0.003033,0.015857
57.01,0.017438,0.004219
57.015,0.00133,-0.008269
57.02,-0.034184,-0.006289
57.025,0.000926,0.001522
57.03,0.017489,-0.002407
57.035,-0.032309,0.000892
57.04,-0.003928,-0.00647
57.045,-0.02105,-0.003128
57.05,-0.023911,0.007966
57.055,0.008933,-0.006804
57.06,0.008577,-0.000802
57.065,0.011469,0.008627
57.07,-0.002484,0.014669
57.075,-0.012813,0.01305
57.08,-0.012075,-0.007652
57.085,0.003724,0.001702
57.09,0.012497,0.00662
57.095,-0.022477,-0.012286
57.1,-0.007946,0.000555
57.105,-0.01031,-0.006248
57.11,-0.004157,-0.001335
57.115,0.005041,-0.004725
57.12,-0.002291,-0.009203
57.125,0.001725,0.015584
57.13,0.016101,-0.00208
57.135,0.011862,0.000186
57.14,-0.005981,-0.005306
57.145,-0.013538,0.001336
57.15,0.017351,0.018619
57.155,-0.021532,0.021506
57.16,-0.009795,-0.007098
57.165,-0.003418,0.004636
57.17,-0.009327,0.002957
57.175,-0.012875,-0.006603
57.18,-0.001822,0.005879
57.185,0.026207,0.00214
57.19,-0.017776,0.020257
57.195,-0.009657,0.018726
57.2,0.038525,-0.00082
57.205,0.010873,-0.004303
57.21,0.010454,-0.017378
57.215,-0.007644,-0.002921
57.22,0.013898,0.009902
57.225,-0.018726,-0.001349
57.23,-0.003285,-0.005862
57.235,-0.021169,-0.020251
57.24,0.032624,-0.004455
57.245,-0.001541,-0.007259
57.25,0.014219,-0.004905
57.255,0.004204,-0.011088
57.26,0.008538,-0.005221
57.265,0.004622,0.007967
57.27,-0.009426,-0.006664
57.275,-0.010695,0.020081
57.28,-0.008938,-0.000711
57.285,0.014391,-0.001551
57.29,-0.013466,0.001332
57.295,-0.019639,0.008766
57.3,-0.01122,0.019838
57.305,0.014484,-0.01074
57.31,0.010518,-0.01187
57.315,-0.022934,-0.007354
57.32,0.005086,0.022693
57.325,-0.012911,-0.01143
57.33,0.011941,0.007997
57.335,0.025114,-0.019198
57.34,-0.016789,-0.011403
57.345,-0.001887,-0.000569
57.35,0.021285,0.006227
57.355,-0.017003,0.00122
57.36,0.021461,0.014754
57.365,-0.019148,0.008615
57.37,0.027856,-0.003663
57.375,0.008216,0.005539
57.38,0.00221,0.002133
57.385,-0.01731,0.007063
57.39,0.023963,0.005532
57.395,-0.002381,-0.007746
57.4,0.019621,-0.023729
57.405,0.019265,-0.007885
57.41,0.006655,0.005972
57.415,0.00692,-0.001686
57.42,-0.026893,0.00459
57.425,-0.026224,0.013386
57.43,-0.002061,0.025336
57.435,-0.009221,0.011478
57.44,0.00728,-0.019963
57.445,-0.012122,-0.009066
57.45,0.014483,0.009762
57.455,0.007093,0.027373
57.46,-0.033367,-0.018596
57.465,-0.003865,0.017787
57.47,0.010142,0.011204
57.475,-0.018481,-0.014402
57.48,0.02107,-0.003342
57.485,-0.006906,0.009317
57.49,-0.019889,0.007792
57.495,0.006258,-0.017371
57.5,0.01216,0.004619
57.505,0.00196,-0.001519
57.51,0.007781,0.009271
57.515,0.021068,-0.008573
57.52,-0.025449,0.003795
57.525,-0.001793,0.000838
57.53,-0.001578,-0.00546
57.535,-0.018108,-0.005024
57.54,-0.006186,-0.013609
57.545,-0.026268,0.00793
57.55,-0.024979,0.011077
57.555,-0.007787,-0.006686
57.56,-0.016582,0.003469
57.565,0.012823,-0.013097
57.57,-0.009126,0.01334
57.575,0.031981,0.007299
57.58,0.005083,0.006759
57.585,-0.014174,0.006815
57.59,0.014534,0.012268
57.595,0.01481,0.003993
57.6,0.026078,-0.005605
57.605,-0.002158,0.012928
57.61,-0.009233,-0.005925
57.615,0.002311,0.012983
57.62,-0.010306,-0.004209
57.625,0.014913,-0.013041
57.63,-0.014155,-0.017653
57.635,0.005866,-0.014773
57.64,0.007706,0.010007
57.645,-0.004671,-0.008468
57.65,0.009,0.017753
57.655,0.003141,-0.004047
57.66,0.000536,0.001962
57.665,-0.012005,0.000939
57.67,0.000292,0.021373
57.675,-0.002077,-0.002905
57.68,0.01567,-0.000937
57.685,0.007564,0.003735
57.69,-0.004562,0.010949
57.695,-0.000467,0.014166
57.7,-0.009475,-0.001568
57.705,0.003683,-0.00531
57.71,0.000719,0.009217
57.715,-0.002618,0.003469
57.72,0.010823,0.002254
57.725,0.004545,0.003312
57.73,0.023187,0.002782
57.735,-0.009356,0.007018
57.74,-0.017219,-0.002515
57.745,0.012473,-0.023573
57.75,-0.005494,0.034622
57.755,0.008149,0.001853
57.76,0.021911,-0.011278
57.765,-0.016448,-0.021556
57.77,-0.004517,0.002389
57.775,-0.007271,-0.003238
57.78,0.011386,-0.018159
57.785,0.007391,0.005354
57.79,0.001267,-0.002556
57.795,-0.018026,0.001036
57.8,-0.02478,-0.009965
57.805,0.010693,-0.014598
57.81,0.024452,-0.014204
57.815,-0.014444,0.013377
57.82,-0.001682,-0.008542
57.825,0.033705,-0.005619
57.83,0.020492,-0.002242
57.835,0.005106,-0.003426
57.84,-0.010568,-0.018472
57.845,-0.00688,0.010774
57.85,0.02515,0.016
57.855,-0.009892,0.00299
57.86,0.020497,-0.003619
57.865,0.008201,0.00593
57.87,0.000716,0.019135
57.875,-0.022475,0.006984
57.88,0.019513,0.014594
57.885,-0.014443,-0.017872
57.89,-0.017428,-0.017599
57.895,-0.002334,-0.007197
57.9,0.0207,0.014962
57.905,0.016049,5.2e-05
57.91,0.003916,0.001292
57.915,0.007404,0.00715
57.92,-0.013678,-0.003769
57.925,0.008023,-0.013846
57.93,-0.014274,0.005229
57.935,0.009195,-0.005958
57.94,-0.00904,-0.014131
57.945,-0.029285,0.010344
57.95,-0.02479,-0.000539
57.955,-0.006023,-0.002651
57.96,0.010806,0.003881
57.965,0.00066,-0.016239
57.97,0.01427,-0.013167
57.975,-0.013999,-0.006771
57.98,-0.017619,-0.000995
57.985,0.016427,0.007765
57.99,0.026107,0.004267
57.995,0.017395,-0.008899
58.0,-0.008438,0.004905
58.005,-0.01519,-0.001474
58.01,-0.023495,-0.000813
58.015,-0.000654,-0.004285
58.02,0.005746,-0.008513
58.025,-0.017723,0.006451
58.03,0.021066,-0.000617
58.035,-0.007817,-0.008309
58.04,0.025273,-0.000714
58.045,-0.008637,-0.001337
58.05,-0.018113,0.001631
58.055,0.03652,0.001844
58.06,-0.001935,-0.005692
58.065,0.021391,0.000159
58.07,-0.021157,-0.004976
58.075,0.011653,-0.002872
58.08,0.005558,0.005403
58.085,0.003819,0.010122
58.09,0.017953,0.00134
58.095,-0.003386,-0.015614
58.1,0.018221,0.002221
58.105,0.014436,0.003108
58.11,-0.029208,0.007226
58.115,0.001277,-0.013217
58.12,0.014413,-0.000687
58.125,-0.008718,-0.007166
58.13,-0.004018,0.012325
58.135,-0.026879,0.011112
58.14,-0.001101,0.011426
58.145,-0.033097,-0.009433
58.15,-0.013072,0.008296
58.155,-0.012596,0.004765
58.16,0.00922,-0.006679
58.165,-0.006911,0.000249
58.17,-0.012501,0.004247
58.175,0.021398,0.004187
58.18,0.007864,-0.017794
58.185,0.003389,0.008203
58.19,0.005805,-0.001937
58.195,0.020051,0.004233
58.2,-0.018536,0.004992
58.205,0.01448,0.012698
58.21,0.012203,0.009193
58.215,0.015402,-0.002545
58.22,0.00055,-0.006929
58.225,0.003009,-0.015464
58.23,-0.011094,0.000835
58.235,-0.003039,-0.004103
58.24,-0.019138,0.000391
58.245,0.020377,0.010991
58.25,0.003824,-0.004037
58.255,-0.003552,0.011197
58.26,0.016682,0.01608
58.265,0.013749,0.011601
58.27,0.009375,0.007411
58.275,0.00564,-0.00825
58.28,0.005119,0.000514
58.285,-0.010953,0.011177
58.29,0.046704,0.006214
58.295,-0.004172,-0.014542
58.3,-0.016259,-0.006516
58.305,0.007439,0.018719
58.31,-0.013525,0.006425
58.315,-0.016971,-0.00146
58.32,-0.002494,0.004211
58.325,0.002227,0.006556
58.33,0.0033,-0.007839
58.335,-0.025463,-0.002815
58.34,0.003442,0.000899
58.345,0.009364,0.003405
58.35,0.007063,0.007158
58.355,0.040394,-0.011286
58.36,-0.040399,0.001403
58.365,-0.002815,0.010565
58.37,-0.034867,-0.010608
58.375,-0.039014,0.015877
58.38,-0.012703,0.00513
58.385,-0.017523,-0.000881
58.39,0.002344,0.004311
58.395,-0.011506,-0.005999
58.4,0.005328,0.004595
58.405,0.00371,-0.013919
58.41,0.008488,0.002065
58.415,9e-06,0.00527
58.42,0.009826,-0.004974
58.425,-0.017197,0.011863
58.43,-0.027781,0.005811
58.435,0.009172,-0.001841
58.44,0.012665,0.00456
58.445,-0.004117,-0.001165
58.45,-0.002643,0.022578
58.455,0.005351,-0.004856
58.46,0.020097,-0.015775
58.465,0.005675,0.000285
58.47,-0.003658,0.001713
58.475,-0.007147,-0.001296
58.48,0.008437,0.011893
58.485,-0.018988,0.000973
58.49,0.002311,-0.011432
58.495,-0.014961,-0.008706
58.5,-0.007243,0.004443
58.505,0.007161,0.002739
58.51,-0.010256,0.005591
58.515,-0.025993,-0.00583
58.52,0.007982,-0.006618
58.525,0.004702,0.004631
58.53,0.003541,-0.007384
58.535,-0.010724,-0.00259
58.54,-0.014411,-0.00274
58.545,-0.001813,-0.007387
58.55,-0.016216,0.002668
58.555,-0.001356,0.00277
58.56,0.026787,-0.006681
58.565,0.022938,-0.015982
58.57,0.00846,0.001133
58.575,-0.009138,-0.012745
58.58,0.01284,-0.020787
58.585,0.004829,-0.013231
58.59,0.00018,0.013059
58.595,0.006328,0.00017
58.6,-0.002978,0.023019
58.605,0.007204,-0.019754
58.61,-0.022557,-0.006831
58.615,0.01339,-0.016042
58.62,0.006933,-0.013034
58.625,-0.002983,-0.019275
58.63,-0.015858,0.010134
58.635,-0.0255,-0.012229
58.64,-0.002285,-0.010146
58.645,-0.024602,-0.005582
58.65,-0.009696,0.025531
58.655,0.00112,0.003974
58.66,0.020982,0.009281
58.665,-0.007236,-0.000476
58.67,0.01848,-0.015306
58.675,-0.008672,-0.006433
58.68,0.013015,-0.002893
58.685,0.020073,0.008019
58.69,0.011815,0.01184
58.695,-0.018773,0.004512
58.7,0.012967,0.000121
58.705,0.013786,0.002271
58.71,0.024791,0.000142
58.715,0.007157,-0.01749
58.72,0.013499,-0.006305
58.725,-0.007871,0.017683
58.73,-0.010027,0.001771
58.735,0.006984,0.000641
58.74,0.005104,-0.008702
58.745,0.010104,-0.004249
58.75,-0.035793,0.003964
58.755,0.007694,0.007295
58.76,0.020079,-0.001972
58.765,0.004166,-0.010662
58.77,-0.001183,0.00705
58.775,0.022137,-0.018338
58.78,-0.002027,0.013812
58.785,-0.02956,-0.010935
58.79,-0.001277,-0.000136
58.795,0.010569,-0.002659
58.8,0.008478,0.004473
58.805,-0.000766,-0.036857
58.81,-0.002329,0.006221
58.815,-0.026405,-0.018763
58.82,0.025636,0.008149
58.825,0.009041,0.000643
58.83,0.000936,-0.010932
58.835,0.000562,0.003658
58.84,-0.002784,-0.002421
58.845,-0.036381,0.001693
58.85,0.001227,0.015187
58.855,0.003404,0.000525
58.86,-0.014967,-0.002152
58.865,-0.00758,0.008887
58.87,0.010957,0.004939
58.875,-0.011822,0.006021
58.88,-0.001283,0.003457
58.885,-0.034273,0.008912
58.89,-0.016416,0.007951
58.895,0.010463,-0.006818
58.9,-0.013082,-0.009965
58.905,-0.011859,-0.00094
58.91,-8.3e-05,0.003791
58.915,0.021661,0.001102
58.92,-0.005896,0.002661
58.925,0.033734,-0.001667
58.93,-0.016225,0.003069
58.935,0.000357,-0.010841
58.94,0.024271,-0.005293
58.945,0.003013,0.011266
58.95,-0.011544,-0.003868
58.955,0.003278,0.006352
58.96,0.00411,-0.000168
58.965,-0.007154,-0.000842
58.97,0.012158,-0.007149
58.975,-0.022634,-0.007538
58.98,0.023222,-0.027282
58.985,-0.000575,0.002153
58.99,0.010452,-0.003722
58.995,-0.009795,0.023168
59.0,0.004993,-0.008383
59.005,-0.013695,-0.005949
59.01,0.001544,0.007216
59.015,-0.006695,-0.007231
59.02,-0.014091,-0.00404
59.025,-0.004135,-0.008732
59.03,0.010057,-0.002648
59.035,0.017086,-0.001031
59.04,-0.011846,-0.016703
59.045,-0.002051,-0.009351
59.05,0.025571,-0.011295
59.055,0.00058,-0.008625
59.06,-0.006777,-0.012482
59.065,0.00895,0.012703
59.07,0.010339,-0.000873
59.075,-0.005503,0.003197
59.08,-0.001106,-0.011372
59.085,0.005383,-0.006387
59.09,0.010471,-0.000244
59.095,-0.011612,-0.00352
59.1,-0.029778,0.009714
59.105,-0.002531,0.011572
59.11,-0.005875,-0.02267
59.115,0.008257,0.01562
59.12,-0.012917,-0.003419
59.125,-0.029232,-0.003219
59.13,0.011007,-0.001412
59.135,-0.021688,-0.013877
59.14,-0.008055,-0.008329
59.145,-0.006325,0.001276
59.15,-0.013876,-0.029279
59.155,0.011594,-0.002039
59.16,0.002354,0.004909
59.165,0.003175,-0.022233
59.17,-0.027268,0.014939
59.175,-0.012957,0.004037
59.18,-0.006457,-0.00168
59.185,0.019509,-0.013385
59.19,-0.007547,0.001208
59.195,0.005591,-0.003464
59.2,0.00219,0.001682
59.205,-0.006467,-0.012589
59.21,-0.026649,-0.015146
59.215,-0.008075,0.005661
59.22,-0.003309,0.006475
59.225,-0.01929,-0.008451
